Matr,CF,1,2,3,tot,CDS,Tipo_CDS,Coorte,Anni_Carriera,ANNO_DIPLOMA,VOTO_DIPLOMA,CODICE_MECCANOGRAFICO,TIPO_MATURITA,ANNO_ACCADEMICO_LAUREA,VOTO_LAUREA,Erasmus,TESI_ESTERO,STATO_STUDENTE,MOTIVO_STATO_STUDENTE,FC
1149,'A3965',?,?,?,0,'06123',3,2012,1,2012,71,'SAPS020006','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
1150,'A3326',36,51,54,141,'06123',3,2012,3,2012,69,'SAPS18000P','Scientifica',2015,98,0,0,'Cessato','Laureato',1
1151,'A979',48,39,18,105,'06123',3,2012,3,2011,87,'SAPS020006','Scientifica',?,?,0,0,'Attivo','Immatricolazione',4
1152,'A2213',48,33,60,141,'06123',3,2012,3,2012,77,'SAPS18000P','Scientifica',2015,104,0,0,'Cessato','Laureato',1
1153,'A3505',6,?,?,6,'06123',3,2012,2,2012,65,'SAPC10000P','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
1155,'A4692',63,63,?,126,'06123',3,2011,3,2011,100,'SAPS120003','Scientifica',2013,111,0,0,'Cessato','Laureato',0
1156,'A239',39,66,24,129,'06123',3,2011,3,2011,80,'SAPC12000X','Classica',2015,109,1,1,'Cessato','Laureato',2
1157,'A2113',12,6,?,18,'06123',3,2011,3,2010,100,'AVPS020045','Scientifica',?,?,0,0,'Cessato','Rinuncia',1
1158,'A2080',33,12,24,69,'06123',3,2011,3,2010,92,'SAPC00101P','Classica',?,?,0,0,'Attivo','PASSAGGIO',5
1159,'A392',21,9,?,30,'06123',3,2012,3,2011,68,'SAPS09000C','Scientifica',?,?,0,0,'Cessato','Rinuncia',2
1160,'A4501',?,24,39,63,'06123',3,2011,3,2005,64,'SAPS18000P','Scientifica',2016,80,0,0,'Cessato','Laureato',3
1161,'A3876',54,57,69,180,'06123',3,2013,3,2013,100,'SAPS04401Q','Scientifica',2015,111,0,0,'Cessato','Laureato',0
1162,'A828',54,39,84,177,'06123',3,2013,3,2013,100,'NAPS01901L','Scientifica',2016,111,0,0,'Cessato','Laureato',1
1163,'A1986',27,15,6,48,'06123',3,2013,3,2012,83,'SAPM050003','Scientifica',?,?,0,0,'Cessato','Rinuncia',2
1164,'A1076',42,21,24,87,'06123',3,2013,3,2012,88,'SAPS11000C','Scientifica',2017,102,0,0,'Cessato','Laureato',2
1165,'A4347',48,51,72,171,'06123',3,2013,3,2013,95,'SAPS020006','Scientifica',2016,106,0,0,'Cessato','Laureato',1
1166,'A2638',42,21,42,105,'06123',3,2013,3,2013,100,'SAPS05701T','Scientifica',?,?,0,0,'Attivo','Immatricolazione',3
1167,'A251',18,6,6,30,'06123',3,2017,2,2013,93,'SAPS04401Q','Scientifica',?,?,0,0,'Attivo','PASSAGGIO',0
1168,'A3853',6,27,33,66,'06123',3,2013,3,2013,94,'NATD00901T','GEOMETRA',?,?,0,0,'Attivo','Immatricolazione',3
1169,'A2863',54,57,69,180,'06123',3,2013,3,2013,100,'NAPS01901L','Scientifica',2015,111,0,0,'Cessato','Laureato',0
1170,'A2695',42,9,6,57,'06123',3,2013,3,2013,87,'AVPC00101D','Classica',?,?,0,0,'Attivo','Immatricolazione',3
1171,'A807',30,27,30,87,'06123',3,2013,3,2013,83,'AVPS12000T','Scientifica',?,?,0,0,'Attivo','Immatricolazione',3
1172,'A1242',6,?,?,6,'06123',3,2013,1,2013,100,'CEPS875001','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
1173,'A2809',15,?,?,15,'06123',3,2013,1,2013,92,'BNPS003014','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
1174,'A3670',30,15,36,81,'06123',3,2013,3,2013,78,'AVPS12000T','Scientifica',?,?,0,0,'Attivo','Immatricolazione',3
1175,'A958',48,33,18,99,'06123',3,2013,3,2013,82,'SAPS01102D','Liceo-Europeo',2017,96,1,0,'Cessato','Laureato',2
1176,'A3901',54,51,75,180,'06123',3,2013,3,2013,81,'SAPS15000V','Scientifica',2015,103,0,0,'Cessato','Laureato',0
1177,'A3560',24,24,45,93,'06123',3,2013,3,2013,83,'NATD09000T','Scientifica',2017,95,0,0,'Cessato','Laureato',2
1178,'A544',?,?,?,?,'06123',3,2013,1,2009,62,'SATF04101A','Tecnici-Industriali',?,?,0,0,'Cessato','Decadenza',0
1179,'A4776',42,33,48,123,'06123',3,2013,3,2013,96,'AVPS06002D','Scientifica',2017,96,0,0,'Cessato','Laureato',2
1180,'A3771',48,45,30,123,'06123',3,2013,3,2013,83,'NAPS24000P','Scientifica',2017,96,0,0,'Cessato','Laureato',2
1181,'A61',9,15,12,36,'06123',3,2013,3,2013,72,'SAPS05701T','Scientifica',?,?,0,0,'Attivo','Immatricolazione',3
1182,'A3256',54,57,69,180,'06123',3,2013,3,2013,100,'SAPS06000L','Scientifica',2015,107,0,0,'Cessato','Laureato',0
1183,'A82',48,57,72,177,'06123',3,2013,3,2013,100,'SATF06000P','Perito-Industriale',2016,111,0,0,'Cessato','Laureato',1
1184,'A2744',?,?,?,0,'06123',3,2013,1,2013,100,'CEIS006006','Ragioneria',?,?,0,0,'Cessato','Rinuncia',0
1185,'A304',36,33,42,111,'06123',3,2013,3,2013,78,'SAPS06000L','Scientifica',?,?,0,0,'Attivo','Immatricolazione',1
1186,'A785',45,?,?,45,'06123',3,2013,2,2012,70,'SATF04000D','Tecnici-Industriali',?,?,0,0,'Cessato','Decadenza',0
1187,'A45',9,?,?,9,'06123',3,2013,3,2012,83,'SAPM020007','Scientifica',?,?,0,0,'Attivo','Immatricolazione',3
1188,'A1430',42,39,78,159,'06123',3,2013,3,2013,90,'SAPS020006','Scientifica',2016,91,0,0,'Cessato','Laureato',1
1189,'A253',54,57,69,180,'06123',3,2013,3,2013,100,'SAIS03900T','Ragioneria',2015,105,0,0,'Cessato','Laureato',0
1190,'A4603',48,39,84,171,'06123',3,2013,3,2013,100,'SAPS03000R','Scientifica',2016,98,0,0,'Cessato','Laureato',1
1191,'A2349',?,?,?,?,'06123',3,2013,2,2011,74,'SAPS02401E','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
1192,'A1396',?,?,?,0,'06123',3,2013,1,2013,83,'SAPS170004','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
1193,'A1407',54,21,78,153,'06123',3,2013,3,2013,86,'AVPS12000T','Scientifica',2016,97,0,0,'Cessato','Laureato',1
1194,'A576',36,15,36,87,'06123',3,2013,3,2013,86,'SAPS09000C','Scientifica',2017,88,0,0,'Cessato','Laureato',2
1195,'A2914',54,33,60,147,'06123',3,2013,3,2013,72,'SAPS11000C','Scientifica',2016,101,0,0,'Cessato','Laureato',1
1196,'A3140',42,51,30,123,'06123',3,2013,3,2013,85,'SAPS09000C','Scientifica',?,?,0,0,'Attivo','Immatricolazione',3
1197,'A1503',54,57,69,180,'06123',3,2013,3,2013,85,'SAPS027012','Scientifica',2015,97,0,0,'Cessato','Laureato',0
1198,'A3588',54,57,74,185,'06123',3,2013,3,2013,90,'NAIS03600X','Scientifica',2015,107,1,1,'Cessato','Laureato',0
1199,'A4093',33,36,24,93,'06123',3,2013,3,2013,88,'NAIS086001','Nautico',?,?,0,0,'Attivo','Immatricolazione',3
1200,'A1726',21,18,27,66,'06123',3,2013,3,2012,98,'SAPS020006','Scientifica',?,?,0,0,'Attivo','Immatricolazione',3
1201,'A2889',?,?,?,?,'06123',3,2013,1,2011,78,'AVTF01050T','Tecnici-Industriali',?,?,0,0,'Cessato','Errata-Immatricolazione',3
1202,'A1567',27,9,6,42,'06123',3,2013,3,2012,73,'SAPS170004','Scientifica',?,?,0,0,'Attivo','Immatricolazione',3
1203,'A2556',54,57,69,180,'06123',3,2013,3,2013,100,'SAPS04401Q','Scientifica',2015,111,0,0,'Cessato','Laureato',0
1204,'A4248',54,51,36,141,'06123',3,2013,3,2013,80,'SAPSX00078','Scientifica',2016,101,0,0,'Cessato','Laureato',1
1205,'A557',42,51,36,129,'06123',3,2013,3,2013,100,'SAPS04000B','Scientifica',2017,99,0,0,'Cessato','Laureato',2
1206,'A2441',18,?,?,18,'06123',3,2013,3,2013,62,'SAPS10000T','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
1207,'A3379',48,63,69,180,'06123',3,2013,3,2013,100,'SAPS09000C','Scientifica',2015,102,0,0,'Cessato','Laureato',0
1208,'A4224',15,?,?,15,'06123',3,2013,2,2013,85,'SAPS020006','Scientifica',?,?,0,0,'Cessato','Decadenza',0
1209,'A3773',15,?,?,15,'06123',3,2013,1,2012,75,'SATF06000P','ITIS-Informatica',?,?,0,0,'Cessato','Decadenza',0
1210,'A553',54,33,42,129,'06123',3,2013,3,2012,100,'AVPM00101N','Linguistico',2017,99,0,0,'Cessato','Laureato',2
1211,'A2013',15,15,24,54,'06123',3,2013,3,2013,91,'AVPC05000N','Classica',?,?,0,0,'Attivo','Immatricolazione',3
1212,'A3603',6,?,?,6,'06123',3,2013,1,2012,77,'AVPS12000T','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
1213,'A983',33,21,27,81,'06123',3,2013,3,2012,71,'SAPS020006','Scientifica',?,?,0,0,'Attivo','Immatricolazione',3
1214,'A3605',33,15,15,63,'06123',3,2013,3,2012,78,'MTTD020001','Geometra',?,?,0,0,'Attivo','Immatricolazione',3
1215,'A960',21,18,45,84,'06123',3,2013,3,2013,100,'SATF03000V','Tecnici-Industriali',?,?,0,0,'Attivo','Immatricolazione',3
1216,'A1160',9,21,?,30,'06123',3,2013,3,2012,92,'SATF06000P','Tecnici-Industriali',?,?,0,0,'Attivo','Immatricolazione',3
1217,'A129',42,15,30,87,'06123',3,2013,3,2012,78,'AVPS06000B','Scientifica',2017,95,0,0,'Cessato','Laureato',2
1218,'A937',36,?,33,69,'06123',3,2013,3,2012,70,'NAPS540009','Scientifica',?,?,0,0,'Attivo','Immatricolazione',3
1219,'A3805',18,?,9,27,'06123',3,2013,3,2013,76,'SAPS10000T','Scientifica',?,?,0,0,'Sospeso','Trasferimento-Uscita',2
1220,'A4555',?,?,?,?,'06123',3,2013,1,2012,80,'AVPS06001C','Scientifica',?,?,0,0,'Sospeso','Trasferimento-Uscita',0
1221,'A1661',?,15,15,30,'06123',3,2013,3,2012,70,'SAPSX00078','Scientifica',?,?,0,0,'Attivo','Immatricolazione',3
1222,'A1735',42,33,36,111,'06123',3,2013,3,2013,96,'SATF04101A','ITIS-Informatica',2017,100,0,0,'Cessato','Laureato',2
1223,'A1349',15,?,12,27,'06123',3,2013,3,2013,77,'NATF10000D','Tecnici-Industriali',?,?,0,0,'Attivo','Immatricolazione',2
1224,'A4574',30,27,24,81,'06123',3,2013,3,2013,78,'AVPC02000T','Scientifica',2017,94,0,0,'Cessato','Laureato',2
1225,'A1632',54,39,84,177,'06123',3,2013,3,2013,100,'SAPC12000X','Classica',2016,103,0,0,'Cessato','Laureato',1
1226,'A3569',30,6,21,57,'06123',3,2013,3,2012,98,'NATD320006','Tecnico-Commerciale',?,?,0,0,'Attivo','Immatricolazione',3
1227,'A4233',36,6,9,51,'06123',3,2013,3,2013,88,'SAPS170004','Scientifica',?,?,0,0,'Attivo','Immatricolazione',3
1228,'A2908',?,6,12,18,'06123',3,2013,3,2011,90,'AVTD00951C','Geometra',?,?,0,0,'Attivo','Immatricolazione',3
1229,'A1139',42,39,96,177,'06123',3,2013,3,2013,89,'SAPC12000X','Classica',2016,100,0,0,'Cessato','Laureato',1
1230,'A1376',36,21,30,87,'06123',3,2013,3,2013,87,'SAPS170004','Scientifica',?,?,0,0,'Attivo','Immatricolazione',3
1231,'A914',54,57,69,180,'06123',3,2013,3,2013,100,'SAPS04401Q','Scientifica',2015,111,0,0,'Cessato','Laureato',0
1232,'A4915',?,6,?,6,'06123',3,2013,2,2013,82,'SAPS04000B','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
1233,'A1771',24,27,6,57,'06123',3,2013,3,2013,82,'SAPC012015','Classica',?,?,0,0,'Attivo','Immatricolazione',3
1234,'A4727',6,?,?,6,'06123',3,2013,1,2013,83,'SAPS020006','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
1235,'A4706',54,57,69,180,'06123',3,2013,3,2013,100,'NAIS013007','Scientifica',2015,111,0,0,'Cessato','Laureato',0
1236,'A4029',54,51,72,177,'06123',3,2013,3,2012,96,'NATF15000E','Tecnici-Industriali',2016,111,0,0,'Cessato','Laureato',1
1237,'A2595',30,12,?,42,'06123',3,2013,3,2010,80,'PZTD01801V','GEOMETRA',?,?,0,0,'Attivo','Immatricolazione',0
1238,'A4265',36,30,33,99,'06123',3,2013,3,2012,97,'SATF06000P','Tecnici-Industriali',?,?,0,0,'Attivo','Immatricolazione',3
1239,'A4360',18,24,12,54,'06123',3,2013,3,2013,90,'AVPS12000T','Scientifica',?,?,0,0,'Attivo','Immatricolazione',3
1240,'A2307',9,27,?,36,'06123',3,2013,3,2012,68,'SATD090008','Ragioneria',?,?,0,0,'Attivo','Immatricolazione',3
1241,'A3393',?,?,?,?,'06123',3,2013,2,2011,85,'SAPS10000T','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
1242,'A4515',39,36,18,93,'06123',3,2013,3,2013,91,'SATF04401T','ITIS-Informatica',?,?,0,0,'Attivo','Immatricolazione',3
1243,'A883',54,57,69,180,'06123',3,2013,3,2013,95,'SAPS04401Q','Scientifica',2015,103,0,0,'Cessato','Laureato',0
1244,'A4234',15,6,?,21,'06123',3,2013,2,2013,93,'SAPS04000B','Scientifica',?,?,0,0,'Sospeso','Trasferimento-Uscita',0
1245,'A2250',42,33,30,105,'06123',3,2013,3,2013,92,'NAPS01301N','Scientifica',2017,97,0,0,'Cessato','Laureato',2
1246,'A928',30,18,21,69,'06123',3,2013,3,2013,84,'NAPS01301N','Scientifica',?,?,0,0,'Attivo','Immatricolazione',3
1247,'A1592',15,6,39,60,'06123',3,2013,3,2013,70,'SAPS02401E','Scientifica',?,?,0,0,'Attivo','Immatricolazione',3
1248,'A4971',24,6,12,42,'06123',3,2013,3,2012,100,'NAPS02000Q','Scientifica',?,?,0,0,'Attivo','Immatricolazione',1
1249,'A2449',?,?,?,?,'06123',3,2013,3,2012,67,'CSPS20000D','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
1250,'A1704',54,51,75,180,'06123',3,2013,3,2013,82,'NAPS03901T','Scientifica',2015,110,0,0,'Cessato','Laureato',0
1251,'A4550',27,27,24,78,'06123',3,2013,3,2013,100,'SAPS020006','Scientifica',?,?,0,0,'Attivo','Immatricolazione',3
1252,'A508',9,?,?,9,'06123',3,2013,3,2013,100,'SATF04000D','Tecnici-Industriali',?,?,0,0,'Attivo','Immatricolazione',3
1253,'A4466',30,24,27,81,'06123',3,2013,3,2013,81,'SAPS15000V','Scientifica',2017,92,0,0,'Cessato','Laureato',2
1254,'A4119',9,9,6,24,'06123',3,2013,3,2012,69,'AVPS003018','Scientifica',?,?,0,0,'Sospeso','Trasferimento-Uscita',0
1255,'A2787',15,?,?,15,'06123',3,2013,3,2013,77,'SAPS120003','Scientifica',?,?,0,0,'Cessato','Rinuncia',1
1256,'A3502',42,18,12,72,'06123',3,2013,3,2013,100,'CEPS010018','Scientifica',?,?,0,0,'Attivo','Immatricolazione',3
1257,'A975',9,?,?,9,'06123',3,2013,3,2013,80,'SAPS020006','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
1258,'A602',?,?,?,?,'06123',3,2013,3,2013,68,'SAPS05701T','Scientifica',?,?,0,0,'Attivo','Immatricolazione',3
1259,'A4465',27,30,60,117,'06123',3,2013,3,2013,96,'CETL012016','GEOMETRA',2017,96,0,0,'Cessato','Laureato',2
1260,'A2159',30,?,6,36,'06123',3,2013,3,2011,60,'SATF06701E','Tecnici-Industriali',?,?,0,0,'Attivo','Immatricolazione',3
1261,'A2594',?,?,?,0,'06123',3,2013,1,2013,73,'SAPS03000R','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
1262,'A4180',54,57,69,180,'06123',3,2013,3,2013,100,'SAPS020006','Scientifica',2015,111,0,0,'Cessato','Laureato',0
1263,'A4274',21,?,?,21,'06123',3,2013,1,2013,100,'SAPS09000C','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
1264,'A3424',9,9,12,30,'06123',3,2013,3,2013,70,'AVPS12000T','Scientifica',?,?,0,0,'Attivo','Immatricolazione',3
1265,'A2068',36,18,12,66,'06123',3,2013,3,2013,81,'SAPS09000C','Scientifica',?,?,0,0,'Attivo','Immatricolazione',3
1266,'A2609',6,9,?,15,'06123',3,2013,2,2013,68,'SAPS020006','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
1267,'A1750',30,21,48,99,'06123',3,2013,3,2013,94,'SAPS04000B','Scientifica',?,?,0,0,'Attivo','Immatricolazione',3
1268,'A3904',54,57,69,180,'06123',3,2013,3,2013,100,'AVPS12000T','Scientifica',2015,111,0,0,'Cessato','Laureato',0
1269,'A149',12,21,12,45,'06123',3,2013,3,2012,100,'AVPS12000T','Scientifica',?,?,0,0,'Attivo','Immatricolazione',1
1270,'A3733',9,15,18,42,'06123',3,2013,3,2013,90,'SATF03000V','Tecnici-Industriali',?,?,0,0,'Attivo','Immatricolazione',1
1271,'A2859',36,24,33,93,'06123',3,2013,3,2013,85,'SAPS15000V','Liceo-Europeo',2017,99,0,0,'Cessato','Laureato',2
1272,'A1693',42,21,42,105,'06123',3,2014,3,2013,100,'SAPS020006','Scientifica',2018,97,0,0,'Cessato','Laureato',2
1273,'A2198',42,27,30,99,'06123',3,2013,3,2013,69,'SAPS020006','Scientifica',?,?,0,0,'Attivo','Immatricolazione',3
1274,'A3',33,9,27,69,'06123',3,2013,3,2012,80,'SATL019019','Geometra',?,?,0,0,'Attivo','Immatricolazione',3
1275,'A1358',21,9,33,63,'06123',3,2013,3,2009,75,'SATF06000P','ITIS-Informatica',?,?,0,0,'Attivo','Immatricolazione',3
1276,'A2935',48,33,18,99,'06123',3,2013,3,2011,75,'NAPM130008','Scientifica',?,?,0,0,'Attivo','Immatricolazione',3
1277,'A939',15,?,?,15,'06123',3,2013,3,2013,75,'SAPS08000T','Scientifica',?,?,0,0,'Attivo','Immatricolazione',1
1278,'A3908',9,?,?,9,'06123',3,2013,2,2013,78,'BNPS010006','Scientifica',?,?,0,0,'Cessato','Decadenza',0
1279,'A3485',42,51,60,153,'06123',3,2013,3,2013,81,'SAPS04401Q','Scientifica',2016,103,0,0,'Cessato','Laureato',1
1280,'A3454',54,57,66,177,'06123',3,2013,3,2013,100,'SAPS04401Q','Scientifica',2016,96,0,0,'Cessato','Laureato',1
1281,'A1340',42,45,36,123,'06123',3,2013,3,2013,95,'AVPS12000T','Scientifica',2017,99,0,0,'Cessato','Laureato',2
1282,'A759',30,39,36,105,'06123',3,2013,3,2013,71,'AVPS02701R','Liceo-Europeo',2017,104,0,0,'Cessato','Laureato',2
1283,'A3992',?,9,?,9,'06123',3,2013,3,2013,70,'SATF06000P','Tecnici-Industriali',?,?,0,0,'Cessato','Rinuncia',0
1284,'A3922',54,51,48,153,'06123',3,2013,3,2013,95,'SAPS070007','Scientifica',2016,104,1,1,'Cessato','Laureato',1
1285,'A2511',18,24,27,69,'06123',3,2013,3,2013,88,'NAPS01801R','Scientifica',2017,94,0,0,'Cessato','Laureato',2
1286,'A894',?,?,12,12,'06123',3,2012,3,2005,97,'SATF03000V','Tecnici-Industriali',?,?,0,0,'Attivo','PASSAGGIO',4
1287,'A1910',24,?,?,24,'06123',3,2013,2,2012,70,'SAPSX00706','Scientifica',?,?,0,0,'Cessato','Decadenza',0
1288,'A1318',9,21,15,45,'06123',3,2013,3,2013,71,'SAPS09000C','Liceo-Europeo',?,?,0,0,'Attivo','Immatricolazione',3
1289,'A1234',?,?,?,?,'06123',3,2013,3,2013,76,'SATL04003R','Geometra',?,?,0,0,'Cessato','Rinuncia',3
1290,'A3122',30,39,6,75,'06123',3,2013,3,2013,96,'SAPS04000B','Scientifica',?,?,0,0,'Attivo','Immatricolazione',3
1291,'A767',42,39,42,123,'06123',3,2013,3,2013,88,'SAPS06000L','Scientifica',2017,110,0,0,'Cessato','Laureato',2
1292,'A3736',9,?,?,9,'06123',3,2013,3,2013,90,'SAPS01102D','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
1293,'A1850',15,?,?,15,'06123',3,2013,2,2013,84,'NAPS12000L','Liceo-Europeo',?,?,0,0,'Cessato','Rinuncia',0
1294,'A1989',30,18,39,87,'06123',3,2013,3,2013,91,'SAPS01102D','Scientifica',?,?,0,0,'Attivo','Immatricolazione',3
1295,'A2530',?,?,?,?,'06123',3,2013,1,2013,76,'SAPM020007','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
1296,'A4852',6,6,?,12,'06123',3,2013,3,2013,90,'AVPM040007','Scientifica',?,?,0,0,'Attivo','Immatricolazione',3
1297,'A1492',15,27,21,63,'06123',3,2013,3,2013,75,'SAPS120003','Scientifica',?,?,0,0,'Attivo','Immatricolazione',3
1298,'A2434',?,?,?,?,'06123',3,2013,1,2013,60,'CSTD023019','Geometra',?,?,0,0,'Cessato','Rinuncia',0
1299,'A3068',15,6,21,42,'06123',3,2013,3,2013,89,'BNIS02400P','Tecnico-Commerciale',?,?,0,0,'Attivo','Immatricolazione',3
1300,'A2430',?,?,?,?,'06123',3,2013,1,2013,68,'SATF06000P','Tecnici-Industriali',?,?,0,0,'Cessato','Decadenza',0
1301,'A1392',18,18,12,48,'06123',3,2013,3,2013,85,'SAPC06000D','Classica',?,?,0,0,'Sospeso','Trasferimento-Uscita',1
1302,'A1554',54,39,60,153,'06123',3,2013,3,2013,95,'SAPS08000T','Scientifica',2016,111,0,0,'Cessato','Laureato',1
1303,'A3142',48,45,48,141,'06123',3,2013,3,2013,83,'AVPS06000B','Scientifica',2016,104,0,0,'Cessato','Laureato',1
1304,'A1059',?,?,?,0,'06123',3,2013,1,2013,100,'SAIS02200C','Classica',?,?,0,0,'Cessato','Rinuncia',0
1305,'A4247',9,?,?,9,'06123',3,2013,3,2013,87,'SAPS06000L','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
1306,'A407',48,51,54,153,'06123',3,2013,3,2013,89,'AVPS12000T','Scientifica',2016,96,0,0,'Cessato','Laureato',1
1307,'A686',15,9,?,24,'06123',3,2013,2,2013,87,'SAPS15000V','Scientifica',?,?,0,0,'Sospeso','Trasferimento-Uscita',0
1308,'A3260',?,?,?,0,'06123',3,2013,1,2013,82,'SAPC040008','Classica',?,?,0,0,'Cessato','Rinuncia',0
1309,'A977',54,57,69,180,'06123',3,2013,3,2013,85,'AVPS12000T','Scientifica',2015,107,0,0,'Cessato','Laureato',0
1311,'A4956',30,6,18,54,'06123',3,2013,3,2011,70,'SAPS18000P','Scientifica',?,?,0,0,'Cessato','Rinuncia',3
1312,'A4830',21,9,24,54,'06123',3,2013,3,2013,84,'SAPS08000T','Scientifica',?,?,0,0,'Attivo','Immatricolazione',3
1313,'A2664',6,?,?,6,'06123',3,2013,2,2012,88,'NAPS02000Q','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
1314,'A2175',?,?,?,?,'06123',3,2013,1,2013,72,'SAPS03000R','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
1315,'A2821',30,33,24,87,'06123',3,2013,3,2012,80,'SAPS04000B','Scientifica',2017,95,0,0,'Cessato','Laureato',2
1316,'A4786',15,?,?,15,'06123',3,2013,1,2013,80,'LTPS030006','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
1317,'A4374',33,18,21,72,'06123',3,2013,3,2013,87,'SAPS04000B','Scientifica',?,?,0,0,'Attivo','Immatricolazione',3
1318,'A120',48,45,54,147,'06123',3,2013,3,2013,92,'AVPS12000T','Scientifica',2016,102,0,0,'Cessato','Laureato',1
1319,'A3518',48,27,12,87,'06123',3,2013,3,2012,92,'AVPC05000N','Classica',?,?,0,0,'Attivo','Immatricolazione',3
1320,'A2853',15,?,?,15,'06123',3,2013,2,2007,77,'SAPS020006','Scientifica',?,?,0,0,'Cessato','Decadenza',0
1321,'A2393',?,?,?,?,'06123',3,2013,1,2013,82,'SAPC12000X','Classica',?,?,0,0,'Cessato','Errata-Immatricolazione',0
1322,'A1994',24,27,30,81,'06123',3,2013,3,2013,84,'BNPM02000T','Scientifica',?,?,0,1,'Attivo','Immatricolazione',3
1323,'A1452',15,?,?,15,'06123',3,2013,3,2013,94,'SAPC06000D','Classica',?,?,0,0,'Cessato','Rinuncia',0
1324,'A1897',36,33,30,99,'06123',3,2013,3,2013,74,'SAPS020006','Scientifica',?,?,0,0,'Attivo','Immatricolazione',3
1325,'A1292',?,?,15,15,'06123',3,2013,3,2010,63,'9999999','Scientifica',?,?,0,0,'Attivo','Immatricolazione',3
1326,'A1649',?,?,?,0,'06123',3,2012,3,2009,74,'MTTF01000L','Tecnici-Industriali',?,?,0,0,'Cessato','Rinuncia',3
1327,'A314',6,24,6,36,'06123',3,2013,3,2013,75,'SAPS01000G','Liceo-Europeo',?,?,0,0,'Attivo','Immatricolazione',3
1328,'A4962',9,21,12,42,'06123',3,2013,3,2012,72,'SAPS09000C','Scientifica',?,?,0,0,'Attivo','Immatricolazione',3
1329,'A1760',?,?,?,0,'06123',3,2013,1,2013,68,'SAPS975006','Scientifica',?,?,0,0,'Cessato','Decadenza',0
1330,'A2946',36,24,87,147,'06123',3,2013,3,2013,87,'SAPS020006','Scientifica',2016,92,0,0,'Cessato','Laureato',1
1331,'A391',15,?,15,30,'06123',3,2013,3,2013,80,'NAPC080008','Classica',?,?,0,0,'Attivo','Immatricolazione',3
1332,'A2818',15,9,12,36,'06123',3,2013,3,2013,83,'SAPS10000T','Scientifica',?,?,0,0,'Attivo','Immatricolazione',3
1333,'A3928',?,?,?,?,'06123',3,2013,1,2010,89,'SATH00601E','Nautico',?,?,0,0,'Cessato','Rinuncia',0
1334,'A3956',?,?,?,?,'06123',3,2013,1,2013,68,'NAIS086001','Nautico',?,?,0,0,'Cessato','Decadenza',0
1335,'A3672',30,15,30,75,'06123',3,2013,3,2012,61,'SAPM11000D','Socio-Psico-Pedagogico',?,?,0,0,'Attivo','Immatricolazione',3
1336,'A3894',?,?,?,0,'06123',3,2012,2,2009,100,'NAPC02000L','Scientifica',?,?,0,0,'Cessato','Decadenza',0
1337,'A961',?,?,?,?,'06123',3,2013,1,2011,87,'SAIS02600Q','Scientifica',?,?,0,0,'Cessato','Errata-Immatricolazione',0
1338,'A1785',18,6,30,54,'06123',3,2012,3,2011,86,'SATL04000N','Geometra',?,?,0,0,'Attivo','PASSAGGIO',4
1339,'A620',9,6,?,15,'06123',3,2013,3,2012,64,'SAPS15000V','Scientifica',?,?,0,0,'Attivo','PASSAGGIO',1
1340,'A1289',9,?,?,9,'06123',3,2013,1,2012,76,'SAPS04000B','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
1341,'A1496',21,24,48,93,'06123',3,2012,3,2012,88,'SAPS09000C','Scientifica',2017,88,0,0,'Cessato','Laureato',3
1342,'A1748',51,78,3,132,'06123',3,2012,3,2012,90,'NAPC02000L','Classica',2015,111,0,0,'Cessato','Laureato',1
1343,'A1336',51,69,?,120,'06123',3,2011,3,2006,60,'AVPS12000T','Scientifica',2014,95,0,0,'Cessato','Laureato',1
1344,'A4332',9,18,21,48,'06123',3,2011,3,2006,60,'AVPS12000T','Scientifica',?,?,0,0,'Attivo','PASSAGGIO',5
1345,'A812',42,27,66,135,'06123',3,2013,3,2013,86,'NAPS12000L','Scientifica',2016,95,0,0,'Cessato','Laureato',1
1346,'A2364',?,?,?,?,'06123',3,2013,1,2012,68,'SATF06701E','Tecnici-Industriali',?,?,0,0,'Cessato','Decadenza',0
